run,condition,avg_dc,avg_ic,avg_total_dc,avg_total_ic,avg_total_c,avg_perc_junk1,avg_perc_junk2,final_dc,final_ic,final_total_dc,final_total_ic,final_total_c,final_perc_junk1,final_perc_junk2,init_dc,init_ic,init_total_dc,init_total_ic,init_perc_junk1,init_perc_junk2
1172.00,11.00,21387464.08,8130698.57,147642380.36,175846478.63,323488858.99,62.66,62.61,33808665.08,21988445.80,157245296.94,185960444.76,343205741.70,61.39,61.69,19801698.01,5391058.02,154505065.25,184329676.65,97.00,93.00
1173.00,11.00,21539488.79,8310838.42,147672121.48,175864178.18,323536299.66,62.70,62.57,34076101.20,22305341.03,157297616.40,185991581.15,343289197.55,61.44,61.67,19952130.83,5569311.59,154534494.94,184347190.87,97.00,93.00
1174.00,11.00,21496507.98,8259908.83,147663713.00,175859174.12,323522887.12,62.75,62.63,33440940.40,21552714.85,157173357.68,185917632.24,343090989.92,61.52,61.70,20303140.74,5985236.58,154603164.23,184388057.37,97.00,93.00
1175.00,11.00,21252950.08,7971307.81,147616064.92,175830817.77,323446882.69,62.86,62.57,33791950.32,21968639.84,157242026.97,185958498.74,343200525.71,61.62,61.64,19935416.07,5549505.64,154531224.98,184345244.84,97.00,93.00
1176.00,11.00,22857566.83,9872679.20,147929981.68,176017636.08,323947617.76,62.80,62.55,35429996.59,23909623.14,157562483.66,186149209.09,343711692.75,61.55,61.66,21423029.52,7312235.36,154822251.97,184518440.98,97.00,93.00
1177.00,11.00,21100925.38,7791167.96,147586323.80,175813118.22,323399442.02,62.75,62.58,33591373.22,21730968.42,157202787.38,185935146.45,343137933.83,61.46,61.67,19550976.64,5093968.74,154456015.75,184300486.29,97.00,93.00
1178.00,11.00,23659079.27,10822421.76,148086784.34,176110952.56,324197736.90,62.73,62.56,36215590.20,24840502.88,157716172.07,186240672.22,343956844.29,61.46,61.66,22308911.68,8361950.82,154995560.18,184621580.25,97.00,93.00
1179.00,11.00,21664451.50,8458911.49,147696568.37,175878727.03,323575295.40,62.69,62.53,32922782.91,20938730.34,157071988.73,185857305.49,342929294.22,61.45,61.64,20420144.05,6123878.24,154626054.00,184401679.54,97.00,93.00
1180.00,11.00,22489842.16,9436948.26,147858042.42,175974823.55,323832865.97,62.67,62.61,34644402.97,22978743.40,157408795.25,186057745.96,343466541.21,61.45,61.68,21055304.84,6876504.42,154750312.71,184475628.45,97.00,93.00
1181.00,11.00,21165396.59,7867562.35,147598936.53,175820624.31,323419560.84,62.81,62.48,33608087.98,21750774.37,157206057.34,185937092.48,343143149.82,61.56,61.58,19701409.46,5272222.31,154485445.45,184318000.51,97.00,93.00
1182.00,11.00,22553517.43,9512399.50,147870499.43,175982236.97,323852736.40,62.64,62.57,34644402.97,22978743.40,157408795.25,186057745.96,343466541.21,61.40,61.67,20955016.30,6757668.71,154730692.92,184463952.31,97.00,93.00
1183.00,11.00,22460392.35,9402052.06,147852281.05,175971394.84,323823675.89,62.71,62.57,34644402.97,22978743.40,157408795.25,186057745.96,343466541.21,61.48,61.62,20721009.69,6480385.38,154684913.39,184436707.97,97.00,93.00
1184.00,11.00,21452731.23,8208036.09,147655148.80,175854077.39,323509226.19,62.88,62.54,33307222.34,21394267.24,157147197.95,185902064.04,343049261.99,61.63,61.63,19734838.97,5311834.21,154491985.38,184321892.56,97.00,93.00
1185.00,11.00,21848313.84,8676776.96,147732538.00,175900133.29,323632671.29,62.82,62.47,34376966.84,22661848.16,157356475.79,186026609.58,343383085.37,61.56,61.54,20336570.26,6024848.48,154609704.17,184391949.42,97.00,93.00
1186.00,11.00,22074361.04,8944628.88,147776760.40,175926450.95,323703211.35,62.67,62.63,33791950.32,21968639.84,157242026.97,185958498.74,343200525.71,61.41,61.73,21289311.45,7153787.75,154796092.24,184502872.79,97.00,93.00
1187.00,11.00,22831300.78,9841555.56,147924843.16,176014578.04,323939421.20,62.87,62.51,35413281.83,23889817.19,157559213.70,186147263.07,343706476.77,61.61,61.61,21957901.77,7946025.83,154926890.89,184580713.75,97.00,93.00
1188.00,11.00,21245786.61,7962819.55,147614663.51,175829983.76,323444647.27,62.63,62.60,33440940.40,21552714.85,157173357.68,185917632.24,343090989.92,61.39,61.69,19484117.61,5014744.93,154442935.89,184292702.20,97.00,93.00
1189.00,11.00,20208675.69,6733907.38,147411769.89,175709237.61,323121007.50,62.75,62.54,32404625.42,20324745.83,156970619.78,185796978.75,342767598.53,61.51,61.65,19367114.30,4876103.27,154420046.12,184279080.03,97.00,93.00
1190.00,11.00,22380002.32,9306794.86,147836554.07,175962035.39,323798589.46,62.77,62.52,34059386.44,22285535.08,157294346.43,185989635.12,343283981.55,61.51,61.62,22058190.31,8064861.54,154946510.69,184592389.89,97.00,93.00
1191.00,11.00,21272052.66,7993943.18,147619802.02,175833041.80,323452843.82,62.85,62.39,33557943.71,21691356.52,157196247.45,185931254.40,343127501.85,61.62,61.47,19550976.64,5093968.74,154456015.75,184300486.29,97.00,93.00
1192.00,11.00,23545259.73,10687552.66,148064517.43,176097701.06,324162218.49,62.78,62.52,34861694.82,23236220.77,157451304.81,186083044.28,343534349.09,61.51,61.62,22643206.84,8758069.86,155060959.50,184660500.73,97.00,93.00
1193.00,11.00,23602567.47,10755458.78,148075728.74,176104373.15,324180101.89,62.75,62.68,35613858.92,24127488.61,157598453.29,186170615.36,343769068.65,61.51,61.75,22275482.17,8322338.92,154989020.25,184617688.20,97.00,93.00
1194.00,11.00,20754691.11,7380901.81,147518588.78,175772807.72,323291396.50,62.79,62.49,33741806.04,21909221.99,157232217.07,185952660.67,343184877.74,61.56,61.58,18665094.47,4044253.28,154282707.54,184197347.02,97.00,93.00
1195.00,11.00,21865028.59,8696582.91,147735807.97,175902079.32,323637887.29,62.61,62.48,33925668.38,22127087.46,157268186.70,185974066.93,343242253.63,61.35,61.61,20520432.59,6242713.96,154645673.79,184413355.68,97.00,93.00
1196.00,11.00,21908805.34,8748455.64,147744372.17,175907176.05,323651548.22,62.97,62.37,33758520.80,21929027.94,157235487.04,185954606.69,343190093.73,61.70,61.46,20436858.80,6143684.20,154629323.96,184403625.56,97.00,93.00
1197.00,11.00,22032176.17,8894642.43,147768507.63,175921539.56,323690047.19,62.76,62.58,34226534.02,22483594.60,157327046.09,186009095.36,343336141.45,61.48,61.69,20503717.83,6222908.00,154642403.83,184411409.66,97.00,93.00
1198.00,11.00,21689921.61,8489091.98,147701551.18,175881692.40,323583243.58,62.71,62.59,33708376.53,21869610.08,157225677.14,185948768.62,343174445.76,61.47,61.67,20888157.26,6678444.90,154717613.05,184456168.21,97.00,93.00
1199.00,11.00,21728126.77,8534362.73,147709025.39,175886140.46,323595165.85,62.88,62.58,34393681.60,22681654.12,157359745.76,186028555.60,343388301.36,61.61,61.68,20286425.98,5965430.63,154599894.27,184386111.35,97.00,93.00
1200.00,11.00,22892588.23,9914177.39,147936833.03,176021713.46,323958546.49,62.74,62.55,35045557.16,23454086.24,157487274.44,186104450.54,343591724.98,61.49,61.63,21172308.15,7015146.08,154773202.48,184489250.62,97.00,93.00
1201.00,12.00,23327967.88,10430075.28,148022007.87,176072402.75,324094410.62,62.63,62.59,34844980.06,23216414.82,157448034.84,186081098.25,343529133.09,61.40,61.69,21891042.74,7866802.02,154913811.02,184572929.65,97.00,93.00
1202.00,12.00,21488548.57,8250477.42,147662155.87,175858247.44,323520403.31,62.74,62.54,33507799.43,21631938.66,157186437.55,185925416.33,343111853.88,61.44,61.65,20604006.38,6341743.72,154662023.62,184423085.80,97.00,93.00
1203.00,12.00,22489046.22,9436005.12,147857886.71,175974730.88,323832617.59,62.72,62.68,34694547.24,23038161.25,157418605.15,186063584.04,343482189.19,61.49,61.76,20938301.54,6737862.76,154727422.95,184462006.28,97.00,93.00
1204.00,12.00,22867914.06,9884940.03,147932005.94,176018840.76,323950846.70,62.88,62.44,35062271.91,23473892.20,157490544.40,186106396.56,343596940.96,61.60,61.54,21439744.27,7332041.32,154825521.94,184520387.00,97.00,93.00
1205.00,12.00,22298816.36,9210594.52,147820671.38,175952583.27,323773254.65,62.75,62.59,34142960.23,22384564.84,157310696.26,185999365.24,343310061.50,61.53,61.68,20771153.96,6539803.24,154694723.29,184442546.04,97.00,93.00
1206.00,12.00,22536802.67,9492593.55,147867229.47,175980290.95,323847520.42,62.73,62.68,34644402.97,22978743.40,157408795.25,186057745.96,343466541.21,61.49,61.76,21690465.64,7629130.60,154874571.43,184549577.36,97.00,93.00
1207.00,12.00,21027698.82,7704399.03,147571998.23,175804592.78,323376591.01,62.78,62.49,33140074.76,21196207.72,157114498.29,185882603.80,342997102.09,61.53,61.58,19667979.94,5232610.40,154478905.52,184314108.46,97.00,93.00
1208.00,12.00,23550035.37,10693211.50,148065451.71,176098257.07,324163708.78,62.74,62.62,35764291.74,24305742.18,157627882.99,186188129.57,343816012.56,61.47,61.73,22927357.72,9094771.04,155116548.93,184693583.14,97.00,93.00
1209.00,12.00,21791802.04,8609813.98,147721482.40,175893553.88,323615036.28,62.82,62.44,34310107.81,22582624.36,157343395.93,186018825.48,343362221.41,61.56,61.55,20436858.80,6143684.20,154629323.96,184403625.56,97.00,93.00
1210.00,12.00,20875674.12,7524259.18,147542257.11,175786893.23,323329150.34,62.72,62.55,32638632.03,20602029.16,157016399.30,185824223.08,342840622.38,61.45,61.66,20369999.77,6064460.39,154616244.10,184395841.47,97.00,93.00
1211.00,12.00,21158233.12,7859074.08,147597535.11,175819790.30,323417325.41,62.76,62.61,32521628.72,20463387.49,156993509.54,185810600.92,342804110.46,61.46,61.71,20269711.22,5945624.68,154596624.30,184384165.32,97.00,93.00
1212.00,12.00,21896866.23,8734308.53,147742036.48,175905786.03,323647822.51,62.72,62.48,34677832.48,23018355.30,157415335.18,186061638.01,343476973.19,61.47,61.58,20386714.53,6084266.34,154619514.06,184397787.49,97.00,93.00
1213.00,12.00,19514615.27,5911488.80,147275988.43,175628431.28,322904419.71,62.81,62.53,32270907.35,20166298.21,156944460.05,185781410.56,342725870.61,61.57,61.63,18163651.74,3450074.72,154184608.56,184138966.30,97.00,93.00
1214.00,12.00,22716685.30,9705743.32,147902420.53,176001233.87,323903654.40,62.73,62.68,34878409.58,23256026.72,157454574.78,186084990.30,343539565.08,61.46,61.75,21372885.24,7252817.51,154812442.07,184512602.91,97.00,93.00
1215.00,12.00,22153955.12,9038942.94,147792331.67,175935717.73,323728049.40,62.76,62.60,34744691.51,23097579.11,157428415.05,186069422.11,343497837.16,61.52,61.68,20537147.35,6262519.91,154648943.76,184415301.71,97.00,93.00
1216.00,12.00,21902437.81,8740910.52,147743126.46,175906434.71,323649561.17,62.66,62.64,34477255.39,22780683.88,157376095.59,186038285.72,343414381.31,61.41,61.72,20069134.13,5707953.25,154557384.71,184360813.04,97.00,93.00
1217.00,12.00,22329062.11,9246433.86,147826588.46,175956104.65,323782693.11,62.57,62.71,34009242.17,22226117.22,157284536.53,185983797.05,343268333.58,61.35,61.77,21857613.22,7827190.12,154907271.09,184569037.60,97.00,93.00
1218.00,12.00,21783046.69,8599439.43,147719769.56,175892534.53,323612304.09,62.81,62.52,34209819.26,22463788.64,157323776.13,186007149.34,343330925.47,61.57,61.60,19818412.76,5410863.97,154508335.21,184331622.68,97.00,93.00
1219.00,12.00,22169873.94,9057805.75,147795445.92,175937571.09,323733017.01,62.77,62.50,34042671.68,22265729.12,157291076.47,185987689.10,343278765.57,61.54,61.59,21406314.76,7292429.41,154818982.00,184516494.96,97.00,93.00
1220.00,12.00,20858163.42,7503510.09,147538831.43,175784854.54,323323685.97,62.71,62.63,32989641.94,21017954.15,157085068.59,185865089.59,342950158.18,61.46,61.73,19250111.00,4737461.60,154397156.36,184265457.86,97.00,93.00
1221.00,12.00,20562073.42,7152661.79,147480906.32,175750382.11,323231288.43,62.76,62.54,31936612.20,19770179.17,156879060.72,185742490.08,342621550.80,61.50,61.63,19500832.36,5034550.88,154446205.85,184294648.22,97.00,93.00
1222.00,12.00,21745637.47,8555111.82,147712451.07,175888179.15,323600630.22,62.88,62.61,33056500.97,21097177.96,157098148.46,185872873.68,342971022.14,61.62,61.69,20403429.29,6104072.29,154622784.03,184399733.52,97.00,93.00
1223.00,12.00,22041727.46,8905960.12,147770376.18,175922651.57,323693027.75,62.74,62.46,33825379.83,22008251.75,157248566.90,185962390.79,343210957.69,61.50,61.57,20336570.26,6024848.48,154609704.17,184391949.42,97.00,93.00
1224.00,12.00,21865028.59,8696582.91,147735807.97,175902079.32,323637887.29,62.72,62.53,33591373.22,21730968.42,157202787.38,185935146.45,343137933.83,61.48,61.59,20570576.87,6302131.81,154655483.69,184419193.76,97.00,93.00
1225.00,12.00,21189274.81,7895856.56,147603607.91,175823404.35,323427012.26,62.66,62.52,33056500.97,21097177.96,157098148.46,185872873.68,342971022.14,61.40,61.60,20202852.19,5866400.87,154583544.44,184376381.23,97.00,93.00
1226.00,12.00,20839856.78,7481817.85,147535250.04,175782723.18,323317973.22,62.61,62.62,32705491.06,20681252.96,157029479.17,185832007.18,342861486.35,61.37,61.71,19835127.52,5430669.92,154511605.18,184333568.70,97.00,93.00
1227.00,12.00,21002228.71,7674218.53,147567015.43,175801627.41,323368642.84,62.72,62.41,33741806.04,21909221.99,157232217.07,185952660.67,343184877.74,61.47,61.52,19216681.48,4697849.70,154390616.43,184261565.81,97.00,93.00
1228.00,12.00,21783046.69,8599439.43,147719769.56,175892534.53,323612304.09,62.77,62.54,34360252.08,22642042.21,157353205.82,186024663.56,343377869.38,61.52,61.62,20119278.40,5767371.11,154567194.60,184366651.11,97.00,93.00
1229.00,12.00,19200218.63,5538948.28,147214481.93,175591827.49,322806309.42,62.81,62.54,30699720.12,18304538.72,156637083.22,185598484.30,342235567.52,61.55,61.65,17912930.37,3152985.44,154135559.06,184109775.94,97.00,93.00
1230.00,12.00,23701264.13,10872408.21,148095037.11,176115863.96,324210901.07,62.78,62.46,35346422.80,23810593.38,157546133.83,186139478.97,343685612.80,61.49,61.54,21707180.40,7648936.55,154877841.40,184551523.39,97.00,93.00
1231.00,12.00,21467854.11,8225955.76,147658107.34,175855838.08,323513945.42,62.80,62.54,34460540.63,22760877.92,157372825.62,186036339.70,343409165.32,61.54,61.67,19584406.15,5133580.64,154462555.69,184304378.34,97.00,93.00
1232.00,12.00,21673206.85,8469286.03,147698281.21,175879746.38,323578027.59,62.78,62.63,33591373.22,21730968.42,157202787.38,185935146.45,343137933.83,61.54,61.71,20704294.93,6460579.43,154681643.42,184434761.95,97.00,93.00
1233.00,12.00,20987105.84,7656298.86,147564056.89,175799866.72,323363923.61,62.74,62.46,33073215.73,21116983.91,157101418.42,185874819.71,342976238.13,61.50,61.58,19099678.18,4559208.04,154367726.66,184247943.64,97.00,93.00
1234.00,12.00,20779365.27,7410139.17,147523415.88,175775680.43,323299096.31,62.79,62.67,32655346.78,20621835.11,157019669.27,185826169.11,342845838.38,61.53,61.80,18949245.36,4380954.47,154338296.97,184230429.43,97.00,93.00
1235.00,12.00,22705542.13,9692539.35,147900240.56,175999936.53,323900177.09,62.71,62.57,34410396.36,22701460.07,157363015.72,186030501.63,343393517.35,61.46,61.63,22125049.35,8144085.35,154959590.55,184600173.99,97.00,93.00
1236.00,12.00,21730514.59,8537192.15,147709492.53,175886418.46,323595910.99,62.85,62.45,32839209.12,20839700.58,157055638.90,185847575.37,342903214.27,61.60,61.53,20838012.99,6619027.04,154707803.15,184450330.14,97.00,93.00
1237.00,12.00,21856273.24,8686208.36,147734095.13,175901059.97,323635155.10,62.74,62.56,33591373.22,21730968.42,157202787.38,185935146.45,343137933.83,61.48,61.65,21423029.52,7312235.36,154822251.97,184518440.98,97.00,93.00
1238.00,12.00,24624555.52,11966451.27,148275663.82,176223358.61,324499022.43,62.75,62.56,36951039.55,25711964.77,157860050.59,186326297.28,344186347.87,61.51,61.64,23345226.67,9589919.84,155198298.08,184742233.74,97.00,93.00
1239.00,12.00,24046702.46,11281731.22,148162616.42,176156081.78,324318698.20,62.68,62.66,35714147.47,24246324.32,157618073.09,186182291.50,343800364.59,61.42,61.76,23244938.12,9471084.13,155178678.29,184730557.60,97.00,93.00
1240.00,12.00,22394329.26,9323771.39,147839356.90,175963703.41,323803060.31,62.70,62.49,34376966.84,22661848.16,157356475.79,186026609.58,343383085.37,61.47,61.57,21573462.34,7490488.93,154851681.67,184535955.20,97.00,93.00
1241.00,12.00,23413929.49,10531934.46,148038824.84,176082410.88,324121235.72,62.76,62.58,35730862.23,24266130.28,157621343.05,186184237.52,343805580.57,61.48,61.66,22492774.02,8579816.29,155031529.81,184642986.52,97.00,93.00
1242.00,12.00,21026106.94,7702512.75,147571686.81,175804407.45,323376094.26,62.75,62.65,32789064.85,20780282.72,157045829.00,185841737.30,342887566.30,61.48,61.73,19784983.25,5371252.07,154501795.28,184327730.63,97.00,93.00
1243.00,12.00,22048094.99,8913505.24,147771621.88,175923392.91,323695014.79,62.65,62.58,34059386.44,22285535.08,157294346.43,185989635.12,343283981.55,61.40,61.67,20269711.22,5945624.68,154596624.30,184384165.32,97.00,93.00
1244.00,12.00,23328763.82,10431018.42,148022163.58,176072495.42,324094659.00,62.67,62.51,35162560.46,23592727.91,157510164.20,186118072.71,343628236.91,61.40,61.61,22208623.13,8243115.11,154975940.38,184609904.11,97.00,93.00
1245.00,12.00,21502875.51,8267453.95,147664958.70,175859915.47,323524874.17,62.83,62.46,33925668.38,22127087.46,157268186.70,185974066.93,343242253.63,61.59,61.57,19684694.70,5252416.36,154482175.48,184316054.48,97.00,93.00
1246.00,12.00,20383782.67,6941398.31,147446026.68,175729624.52,323175651.20,62.66,62.63,32789064.85,20780282.72,157045829.00,185841737.30,342887566.30,61.42,61.73,18564805.93,3925417.57,154263087.75,184185670.88,97.00,93.00
1247.00,12.00,21820455.91,8643767.04,147727088.06,175896889.92,323623977.98,62.70,62.56,33658232.25,21810192.23,157215867.24,185942930.55,343158797.79,61.47,61.65,21005160.57,6817086.56,154740502.81,184469790.38,97.00,93.00
1248.00,12.00,21844334.13,8672061.25,147731759.44,175899669.96,323631429.40,62.72,62.55,34042671.68,22265729.12,157291076.47,185987689.10,343278765.57,61.45,61.65,20553862.11,6282325.86,154652213.73,184417247.73,97.00,93.00
1249.00,12.00,21274440.48,7996772.61,147620269.16,175833319.80,323453588.96,62.79,62.46,33541228.95,21671550.56,157192977.48,185929308.38,343122285.86,61.53,61.55,20286425.98,5965430.63,154599894.27,184386111.35,97.00,93.00
1250.00,12.00,22037747.76,8901244.41,147769597.62,175922188.23,323691785.85,62.80,62.48,34493970.15,22800489.83,157379365.55,186040231.75,343419597.30,61.54,61.56,20420144.05,6123878.24,154626054.00,184401679.54,97.00,93.00
1251.00,12.00,22265386.84,9170982.62,147814131.44,175948691.23,323762822.67,62.69,62.59,33892238.86,22087475.56,157261646.77,185970174.88,343231821.65,61.42,61.69,21506603.30,7411265.12,154838601.80,184528171.10,97.00,93.00
1252.00,12.00,20978350.49,7645924.31,147562344.05,175798847.38,323361191.43,62.79,62.54,34076101.20,22305341.03,157297616.40,185991581.15,343289197.55,61.52,61.62,19367114.30,4876103.27,154420046.12,184279080.03,97.00,93.00
1253.00,12.00,23849309.13,11047832.35,148123999.67,176133100.17,324257099.84,62.81,62.48,35898009.81,24464189.80,157654042.72,186203697.76,343857740.48,61.58,61.58,23194793.85,9411666.28,155168868.39,184724719.52,97.00,93.00
